id,referencia,marca,capacidad,ciudad,responsable
1874,"ACH01,ACH22,ACH43","sony, rico, kelley",483,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
234,"ACH01,ACH22,ACH43","sony, rico, kelley",1679,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8713,"ACH01,ACH22,ACH43","sony, rico, kelley",263,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9820,"ACH01,ACH22,ACH43","sony, rico, kelley",1469,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5376,"ACH01,ACH22,ACH43","sony, rico, kelley",1753,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9314,"ACH01,ACH22,ACH43","sony, rico, kelley",1467,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9798,"ACH01,ACH22,ACH43","sony, rico, kelley",1167,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1809,"ACH01,ACH22,ACH43","sony, rico, kelley",320,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3802,"ACH01,ACH22,ACH43","sony, rico, kelley",406,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3012,"ACH01,ACH22,ACH43","sony, rico, kelley",1659,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8447,"ACH01,ACH22,ACH43","sony, rico, kelley",963,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7848,"ACH01,ACH22,ACH43","sony, rico, kelley",146,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2408,"ACH01,ACH22,ACH43","sony, rico, kelley",1213,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6654,"ACH01,ACH22,ACH43","sony, rico, kelley",1069,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9973,"ACH01,ACH22,ACH43","sony, rico, kelley",358,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2646,"ACH01,ACH22,ACH43","sony, rico, kelley",566,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3364,"ACH01,ACH22,ACH43","sony, rico, kelley",1730,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6134,"ACH01,ACH22,ACH43","sony, rico, kelley",1033,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1036,"ACH01,ACH22,ACH43","sony, rico, kelley",1719,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7557,"ACH01,ACH22,ACH43","sony, rico, kelley",1549,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1044,"ACH01,ACH22,ACH43","sony, rico, kelley",269,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4712,"ACH01,ACH22,ACH43","sony, rico, kelley",1974,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6192,"ACH01,ACH22,ACH43","sony, rico, kelley",198,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7135,"ACH01,ACH22,ACH43","sony, rico, kelley",332,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5729,"ACH01,ACH22,ACH43","sony, rico, kelley",774,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8722,"ACH01,ACH22,ACH43","sony, rico, kelley",652,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
265,"ACH01,ACH22,ACH43","sony, rico, kelley",1241,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2173,"ACH01,ACH22,ACH43","sony, rico, kelley",597,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
184,"ACH01,ACH22,ACH43","sony, rico, kelley",849,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1360,"ACH01,ACH22,ACH43","sony, rico, kelley",1946,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9387,"ACH01,ACH22,ACH43","sony, rico, kelley",1518,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
665,"ACH01,ACH22,ACH43","sony, rico, kelley",1515,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8729,"ACH01,ACH22,ACH43","sony, rico, kelley",818,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7909,"ACH01,ACH22,ACH43","sony, rico, kelley",921,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5160,"ACH01,ACH22,ACH43","sony, rico, kelley",1409,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5990,"ACH01,ACH22,ACH43","sony, rico, kelley",820,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3997,"ACH01,ACH22,ACH43","sony, rico, kelley",1475,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
738,"ACH01,ACH22,ACH43","sony, rico, kelley",174,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2320,"ACH01,ACH22,ACH43","sony, rico, kelley",622,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5983,"ACH01,ACH22,ACH43","sony, rico, kelley",1007,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4888,"ACH01,ACH22,ACH43","sony, rico, kelley",892,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3699,"ACH01,ACH22,ACH43","sony, rico, kelley",990,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7151,"ACH01,ACH22,ACH43","sony, rico, kelley",196,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
369,"ACH01,ACH22,ACH43","sony, rico, kelley",321,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4814,"ACH01,ACH22,ACH43","sony, rico, kelley",515,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7754,"ACH01,ACH22,ACH43","sony, rico, kelley",963,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5752,"ACH01,ACH22,ACH43","sony, rico, kelley",628,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3899,"ACH01,ACH22,ACH43","sony, rico, kelley",548,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5074,"ACH01,ACH22,ACH43","sony, rico, kelley",484,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9482,"ACH01,ACH22,ACH43","sony, rico, kelley",534,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6248,"ACH01,ACH22,ACH43","sony, rico, kelley",1166,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8556,"ACH01,ACH22,ACH43","sony, rico, kelley",1839,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6589,"ACH01,ACH22,ACH43","sony, rico, kelley",1042,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1552,"ACH01,ACH22,ACH43","sony, rico, kelley",457,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
988,"ACH01,ACH22,ACH43","sony, rico, kelley",447,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1597,"ACH01,ACH22,ACH43","sony, rico, kelley",157,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8124,"ACH01,ACH22,ACH43","sony, rico, kelley",1573,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5185,"ACH01,ACH22,ACH43","sony, rico, kelley",1416,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2572,"ACH01,ACH22,ACH43","sony, rico, kelley",289,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1674,"ACH01,ACH22,ACH43","sony, rico, kelley",297,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1929,"ACH01,ACH22,ACH43","sony, rico, kelley",1944,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4539,"ACH01,ACH22,ACH43","sony, rico, kelley",206,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3412,"ACH01,ACH22,ACH43","sony, rico, kelley",188,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3264,"ACH01,ACH22,ACH43","sony, rico, kelley",698,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4432,"ACH01,ACH22,ACH43","sony, rico, kelley",723,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2996,"ACH01,ACH22,ACH43","sony, rico, kelley",276,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1094,"ACH01,ACH22,ACH43","sony, rico, kelley",1659,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7589,"ACH01,ACH22,ACH43","sony, rico, kelley",1892,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5375,"ACH01,ACH22,ACH43","sony, rico, kelley",807,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4663,"ACH01,ACH22,ACH43","sony, rico, kelley",1411,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
543,"ACH01,ACH22,ACH43","sony, rico, kelley",1715,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2045,"ACH01,ACH22,ACH43","sony, rico, kelley",1602,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2790,"ACH01,ACH22,ACH43","sony, rico, kelley",360,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2727,"ACH01,ACH22,ACH43","sony, rico, kelley",131,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4192,"ACH01,ACH22,ACH43","sony, rico, kelley",1082,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7382,"ACH01,ACH22,ACH43","sony, rico, kelley",1695,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2878,"ACH01,ACH22,ACH43","sony, rico, kelley",272,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3293,"ACH01,ACH22,ACH43","sony, rico, kelley",721,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1972,"ACH01,ACH22,ACH43","sony, rico, kelley",982,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3150,"ACH01,ACH22,ACH43","sony, rico, kelley",623,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3833,"ACH01,ACH22,ACH43","sony, rico, kelley",1574,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9070,"ACH01,ACH22,ACH43","sony, rico, kelley",1386,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2733,"ACH01,ACH22,ACH43","sony, rico, kelley",199,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9521,"ACH01,ACH22,ACH43","sony, rico, kelley",857,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3742,"ACH01,ACH22,ACH43","sony, rico, kelley",721,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3913,"ACH01,ACH22,ACH43","sony, rico, kelley",649,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2805,"ACH01,ACH22,ACH43","sony, rico, kelley",1004,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
460,"ACH01,ACH22,ACH43","sony, rico, kelley",1967,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6980,"ACH01,ACH22,ACH43","sony, rico, kelley",766,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7599,"ACH01,ACH22,ACH43","sony, rico, kelley",357,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7370,"ACH01,ACH22,ACH43","sony, rico, kelley",971,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4287,"ACH01,ACH22,ACH43","sony, rico, kelley",510,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6718,"ACH01,ACH22,ACH43","sony, rico, kelley",1986,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3622,"ACH01,ACH22,ACH43","sony, rico, kelley",1032,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9841,"ACH01,ACH22,ACH43","sony, rico, kelley",805,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7691,"ACH01,ACH22,ACH43","sony, rico, kelley",1029,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6057,"ACH01,ACH22,ACH43","sony, rico, kelley",594,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2987,"ACH01,ACH22,ACH43","sony, rico, kelley",1945,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4209,"ACH01,ACH22,ACH43","sony, rico, kelley",1050,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5014,"ACH01,ACH22,ACH43","sony, rico, kelley",1349,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8523,"ACH01,ACH22,ACH43","sony, rico, kelley",1010,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6569,"ACH01,ACH22,ACH43","sony, rico, kelley",1704,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7335,"ACH01,ACH22,ACH43","sony, rico, kelley",836,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4123,"ACH01,ACH22,ACH43","sony, rico, kelley",1843,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8077,"ACH01,ACH22,ACH43","sony, rico, kelley",567,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4947,"ACH01,ACH22,ACH43","sony, rico, kelley",1443,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6379,"ACH01,ACH22,ACH43","sony, rico, kelley",1640,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1921,"ACH01,ACH22,ACH43","sony, rico, kelley",1426,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3998,"ACH01,ACH22,ACH43","sony, rico, kelley",1165,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1432,"ACH01,ACH22,ACH43","sony, rico, kelley",553,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1314,"ACH01,ACH22,ACH43","sony, rico, kelley",1436,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8630,"ACH01,ACH22,ACH43","sony, rico, kelley",728,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5768,"ACH01,ACH22,ACH43","sony, rico, kelley",916,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
5799,"ACH01,ACH22,ACH43","sony, rico, kelley",1441,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
386,"ACH01,ACH22,ACH43","sony, rico, kelley",1261,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9668,"ACH01,ACH22,ACH43","sony, rico, kelley",1462,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6323,"ACH01,ACH22,ACH43","sony, rico, kelley",1555,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6884,"ACH01,ACH22,ACH43","sony, rico, kelley",1911,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1132,"ACH01,ACH22,ACH43","sony, rico, kelley",1501,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
673,"ACH01,ACH22,ACH43","sony, rico, kelley",1329,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9470,"ACH01,ACH22,ACH43","sony, rico, kelley",1384,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3411,"ACH01,ACH22,ACH43","sony, rico, kelley",1585,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
8276,"ACH01,ACH22,ACH43","sony, rico, kelley",1855,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6996,"ACH01,ACH22,ACH43","sony, rico, kelley",1492,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7196,"ACH01,ACH22,ACH43","sony, rico, kelley",749,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7854,"ACH01,ACH22,ACH43","sony, rico, kelley",915,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1878,"ACH01,ACH22,ACH43","sony, rico, kelley",1361,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3410,"ACH01,ACH22,ACH43","sony, rico, kelley",1047,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6022,"ACH01,ACH22,ACH43","sony, rico, kelley",629,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1010,"ACH01,ACH22,ACH43","sony, rico, kelley",1145,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4722,"ACH01,ACH22,ACH43","sony, rico, kelley",227,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2574,"ACH01,ACH22,ACH43","sony, rico, kelley",345,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
3198,"ACH01,ACH22,ACH43","sony, rico, kelley",430,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9557,"ACH01,ACH22,ACH43","sony, rico, kelley",1580,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6999,"ACH01,ACH22,ACH43","sony, rico, kelley",1201,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9531,"ACH01,ACH22,ACH43","sony, rico, kelley",1358,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
743,"ACH01,ACH22,ACH43","sony, rico, kelley",722,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6072,"ACH01,ACH22,ACH43","sony, rico, kelley",459,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4847,"ACH01,ACH22,ACH43","sony, rico, kelley",574,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
741,"ACH01,ACH22,ACH43","sony, rico, kelley",565,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
7351,"ACH01,ACH22,ACH43","sony, rico, kelley",1129,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
6528,"ACH01,ACH22,ACH43","sony, rico, kelley",1923,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
1038,"ACH01,ACH22,ACH43","sony, rico, kelley",1114,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4554,"ACH01,ACH22,ACH43","sony, rico, kelley",887,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2067,"ACH01,ACH22,ACH43","sony, rico, kelley",1100,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
4837,"ACH01,ACH22,ACH43","sony, rico, kelley",630,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
2910,"ACH01,ACH22,ACH43","sony, rico, kelley",1485,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
9876,"ACH01,ACH22,ACH43","sony, rico, kelley",2000,"Medellin, Bogota, Cali, Barranquilla, Cartagena","jaime arenas, estefa zapata, dairon rodriguez, coman mamey, erika correa"
